Item,price,day,Weather,time,count sell,crowded,max_capacity,inventory_to_sale_ratio
Veg Biryani,60,Thursday,Good,10,5,0,240,0.979166667
Veg Biryani,60,Thursday,Good,11,16,0,240,0.933333333
Veg Biryani,60,Thursday,Good,12,21,0,240,0.9125
Veg Biryani,60,Thursday,Good,13,29,1,240,0.879166667
Veg Biryani,60,Thursday,Good,14,12,1,240,0.95
Veg Biryani,60,Thursday,Bad,15,25,0,240,0.895833333
Veg Biryani,60,Thursday,Bad,16,40,0,240,0.833333333
Veg Biryani,60,Thursday,Bad,17,10,0,240,0.958333333
Veg Biryani,60,Thursday,Good,18,5,0,240,0.979166667
Veg Biryani,60,Thursday,Good,19,26,1,240,0.891666667
Veg Biryani,60,Thursday,Good,20,16,1,240,0.933333333
Veg Biryani,60,Thursday,Good,21,45,1,240,0.8125
Veg Biryani,60,Thursday,Good,22,21,1,240,0.9125
Burger,50,Thursday,Good,10,4,0,150,0.973333333
Burger,50,Thursday,Good,11,21,0,150,0.86
Burger,50,Thursday,Good,12,22,0,150,0.853333333
Burger,50,Thursday,Good,13,17,1,150,0.886666667
Burger,50,Thursday,Good,14,15,0,150,0.9
Burger,50,Thursday,Bad,15,19,0,150,0.873333333
Burger,50,Thursday,Bad,16,25,1,150,0.833333333
Burger,50,Thursday,Bad,17,28,1,150,0.813333333
Burger,50,Thursday,Good,18,23,1,150,0.846666667
Burger,50,Thursday,Good,19,22,1,150,0.853333333
Burger,50,Thursday,Good,20,12,0,150,0.92
Burger,50,Thursday,Good,21,22,0,150,0.853333333
Burger,50,Thursday,Good,22,9,0,150,0.94
Manchurian,50,Thursday,Good,10,7,0,150,0.953333333
Manchurian,50,Thursday,Good,11,17,0,150,0.886666667
Manchurian,50,Thursday,Good,12,22,0,150,0.853333333
Manchurian,50,Thursday,Good,13,6,0,150,0.96
Manchurian,50,Thursday,Good,14,16,1,150,0.893333333
Manchurian,50,Thursday,Bad,15,21,0,150,0.86
Manchurian,50,Thursday,Bad,16,34,0,150,0.773333333
Manchurian,50,Thursday,Bad,17,10,0,150,0.933333333
Manchurian,50,Thursday,Good,18,13,0,150,0.913333333
Manchurian,50,Thursday,Good,19,17,1,150,0.886666667
Manchurian,50,Thursday,Good,20,14,1,150,0.906666667
Manchurian,50,Thursday,Good,21,12,1,150,0.92
Manchurian,50,Thursday,Good,22,20,0,150,0.866666667
Veg Noodles,50,Thursday,Good,10,6,0,250,0.976
Veg Noodles,50,Thursday,Good,11,11,1,250,0.956
Veg Noodles,50,Thursday,Good,12,13,1,250,0.948
Veg Noodles,50,Thursday,Good,13,17,1,250,0.932
Veg Noodles,50,Thursday,Good,14,36,1,250,0.856
Veg Noodles,50,Thursday,Bad,15,26,1,250,0.896
Veg Noodles,50,Thursday,Bad,16,23,1,250,0.908
Veg Noodles,50,Thursday,Bad,17,10,1,250,0.96
Veg Noodles,50,Thursday,Good,18,12,0,250,0.952
Veg Noodles,50,Thursday,Good,19,24,1,250,0.904
Veg Noodles,50,Thursday,Good,20,29,1,250,0.884
Veg Noodles,50,Thursday,Good,21,10,0,250,0.96
Veg Noodles,50,Thursday,Good,22,32,0,250,0.872
Pizza,110,Thursday,Good,10,6,0,150,0.96
Pizza,110,Thursday,Good,11,12,0,150,0.92
Pizza,110,Thursday,Good,12,10,0,150,0.933333333
Pizza,110,Thursday,Good,13,23,0,150,0.846666667
Pizza,110,Thursday,Good,14,27,0,150,0.82
Pizza,110,Thursday,Bad,15,11,0,150,0.926666667
Pizza,110,Thursday,Bad,16,32,0,150,0.786666667
Pizza,110,Thursday,Bad,17,10,1,150,0.933333333
Pizza,110,Thursday,Good,18,16,1,150,0.893333333
Pizza,110,Thursday,Good,19,7,1,150,0.953333333
Pizza,110,Thursday,Good,20,12,1,150,0.92
Pizza,110,Thursday,Good,21,17,0,150,0.886666667
Pizza,110,Thursday,Good,22,1,0,150,0.993333333
Rice Bowl,60,Friday,Good,10,4,0,350,0.9885714286
Rice Bowl,60,Friday,Good,11,7,0,350,0.98
Rice Bowl,60,Friday,Good,12,9,1,350,0.9742857143
Rice Bowl,60,Friday,Good,13,21,1,350,0.94
Rice Bowl,60,Friday,Good,14,20,1,350,0.9428571429
Rice Bowl,60,Friday,Bad,15,24,1,350,0.9314285714
Rice Bowl,60,Friday,Bad,16,8,1,350,0.9771428571
Rice Bowl,60,Friday,Bad,17,14,0,350,0.96
Rice Bowl,60,Friday,Good,18,12,0,350,0.9657142857
Rice Bowl,60,Friday,Good,19,51,1,350,0.8542857143
Rice Bowl,60,Friday,Good,20,32,1,350,0.9085714286
Rice Bowl,60,Friday,Good,21,45,1,350,0.8714285714
Rice Bowl,60,Friday,Good,22,20,1,350,0.9428571429
Thali Normal,50,Friday,Good,10,4,0,300,0.9866666667
Thali Normal,50,Friday,Good,11,8,0,300,0.9733333333
Thali Normal,50,Friday,Good,12,13,1,300,0.9566666667
Thali Normal,50,Friday,Good,13,40,1,300,0.8666666667
Thali Normal,50,Friday,Good,14,52,1,300,0.8266666667
Thali Normal,50,Friday,Bad,15,30,1,300,0.9
Thali Normal,50,Friday,Bad,16,8,0,300,0.9733333333
Thali Normal,50,Friday,Bad,17,6,0,300,0.98
Thali Normal,50,Friday,Good,18,14,0,300,0.9533333333
Thali Normal,50,Friday,Good,19,30,1,300,0.9
Thali Normal,50,Friday,Good,20,58,1,300,0.8066666667
Thali Normal,50,Friday,Good,21,45,1,300,0.85
Thali Normal,50,Friday,Good,22,10,1,300,0.9666666667
Paratha,20,Friday,Good,10,12,1,250,0.952
Paratha,20,Friday,Good,11,6,0,250,0.976
Paratha,20,Friday,Good,12,4,1,250,0.984
Paratha,20,Friday,Good,13,23,0,250,0.908
Paratha,20,Friday,Good,14,20,0,250,0.92
Paratha,20,Friday,Bad,15,21,0,250,0.916
Paratha,20,Friday,Bad,16,8,0,250,0.968
Paratha,20,Friday,Bad,17,10,0,250,0.96
Paratha,20,Friday,Good,18,30,1,250,0.88
Paratha,20,Friday,Good,19,21,0,250,0.916
Paratha,20,Friday,Good,20,45,1,250,0.82
Paratha,20,Friday,Good,21,32,1,250,0.872
Paratha,20,Friday,Good,22,11,0,250,0.956
Chole Batura,30,Friday,Good,10,5,0,150,0.9666666667
Chole Batura,30,Friday,Good,11,7,0,150,0.9533333333
Chole Batura,30,Friday,Good,12,10,1,150,0.9333333333
Chole Batura,30,Friday,Good,13,29,1,150,0.8066666667
Chole Batura,30,Friday,Good,14,24,1,150,0.84
Chole Batura,30,Friday,Bad,15,20,0,150,0.8666666667
Chole Batura,30,Friday,Bad,16,3,0,150,0.98
Chole Batura,30,Friday,Bad,17,10,0,150,0.9333333333
Chole Batura,30,Friday,Good,18,22,1,150,0.8533333333
Chole Batura,30,Friday,Good,19,27,1,150,0.82
Chole Batura,30,Friday,Good,20,23,1,150,0.8466666667
Chole Batura,30,Friday,Good,21,10,0,150,0.9333333333
Chole Batura,30,Friday,Good,22,5,0,150,0.9666666667
Pav Bhaji,50,Friday,Good,10,11,0,200,0.945
Pav Bhaji,50,Friday,Good,11,8,0,200,0.96
Pav Bhaji,50,Friday,Good,12,9,0,200,0.955
Pav Bhaji,50,Friday,Good,13,19,0,200,0.905
Pav Bhaji,50,Friday,Good,14,17,0,200,0.915
Pav Bhaji,50,Friday,Bad,15,23,0,200,0.885
Pav Bhaji,50,Friday,Bad,16,2,0,200,0.99
Pav Bhaji,50,Friday,Bad,17,11,0,200,0.945
Pav Bhaji,50,Friday,Good,18,29,0,200,0.855
Pav Bhaji,50,Friday,Good,19,21,1,200,0.895
Pav Bhaji,50,Friday,Good,20,34,1,200,0.83
Pav Bhaji,50,Friday,Good,21,30,1,200,0.85
Pav Bhaji,50,Friday,Good,22,2,1,200,0.99
Veg Biryani,60,Friday,Good,10,5,0,240,0.9791666667
Veg Biryani,60,Friday,Good,11,9,0,240,0.9625
Veg Biryani,60,Friday,Good,12,7,0,240,0.9708333333
Veg Biryani,60,Friday,Good,13,30,1,240,0.875
Veg Biryani,60,Friday,Good,14,29,1,240,0.8791666667
Veg Biryani,60,Friday,Bad,15,15,0,240,0.9375
Veg Biryani,60,Friday,Bad,16,5,0,240,0.9791666667
Veg Biryani,60,Friday,Bad,17,5,0,240,0.9791666667
Veg Biryani,60,Friday,Good,18,14,0,240,0.9416666667
Veg Biryani,60,Friday,Good,19,35,1,240,0.8541666667
Veg Biryani,60,Friday,Good,20,30,1,240,0.875
Veg Biryani,60,Friday,Good,21,26,1,240,0.8916666667
Veg Biryani,60,Friday,Good,22,11,1,240,0.9541666667
Burger,50,Friday,Good,10,10,0,150,0.9333333333
Burger,50,Friday,Good,11,7,0,150,0.9533333333
Burger,50,Friday,Good,12,14,0,150,0.9066666667
Burger,50,Friday,Good,13,26,1,150,0.8266666667
Burger,50,Friday,Good,14,15,0,150,0.9
Burger,50,Friday,Bad,15,18,0,150,0.88
Burger,50,Friday,Bad,16,10,1,150,0.9333333333
Burger,50,Friday,Bad,17,8,1,150,0.9466666667
Burger,50,Friday,Good,18,25,1,150,0.8333333333
Burger,50,Friday,Good,19,20,1,150,0.8666666667
Burger,50,Friday,Good,20,19,0,150,0.8733333333
Burger,50,Friday,Good,21,26,0,150,0.8266666667
Burger,50,Friday,Good,22,3,0,150,0.98
Manchurian,50,Friday,Good,10,8,0,150,0.9466666667
Manchurian,50,Friday,Good,11,5,0,150,0.9666666667
Manchurian,50,Friday,Good,12,18,0,150,0.88
Manchurian,50,Friday,Good,13,26,0,150,0.8266666667
Manchurian,50,Friday,Good,14,21,1,150,0.86
Manchurian,50,Friday,Bad,15,23,0,150,0.8466666667
Manchurian,50,Friday,Bad,16,7,0,150,0.9533333333
Manchurian,50,Friday,Bad,17,2,0,150,0.9866666667
Manchurian,50,Friday,Good,18,16,0,150,0.8933333333
Manchurian,50,Friday,Good,19,14,1,150,0.9066666667
Manchurian,50,Friday,Good,20,28,1,150,0.8133333333
Manchurian,50,Friday,Good,21,23,1,150,0.8466666667
Manchurian,50,Friday,Good,22,12,0,150,0.92
Veg Noodles,50,Friday,Good,10,9,0,250,0.964
Veg Noodles,50,Friday,Good,11,4,1,250,0.984
Veg Noodles,50,Friday,Good,12,6,1,250,0.976
Veg Noodles,50,Friday,Good,13,30,1,250,0.88
Veg Noodles,50,Friday,Good,14,24,1,250,0.904
Veg Noodles,50,Friday,Bad,15,28,1,250,0.888
Veg Noodles,50,Friday,Bad,16,4,1,250,0.984
Veg Noodles,50,Friday,Bad,17,5,1,250,0.98
Veg Noodles,50,Friday,Good,18,20,0,250,0.92
Veg Noodles,50,Friday,Good,19,28,1,250,0.888
Veg Noodles,50,Friday,Good,20,34,1,250,0.864
Veg Noodles,50,Friday,Good,21,29,0,250,0.884
Veg Noodles,50,Friday,Good,22,8,0,250,0.968
Pizza,110,Friday,Good,10,2,0,150,0.9866666667
Pizza,110,Friday,Good,11,6,0,150,0.96
Pizza,110,Friday,Good,12,1,0,150,0.9933333333
Pizza,110,Friday,Good,13,14,0,150,0.9066666667
Pizza,110,Friday,Good,14,19,0,150,0.8733333333
Pizza,110,Friday,Bad,15,17,0,150,0.8866666667
Pizza,110,Friday,Bad,16,5,0,150,0.9666666667
Pizza,110,Friday,Bad,17,7,1,150,0.9533333333
Pizza,110,Friday,Good,18,30,1,150,0.8
Pizza,110,Friday,Good,19,24,1,150,0.84
Pizza,110,Friday,Good,20,27,1,150,0.82
Pizza,110,Friday,Good,21,22,0,150,0.8533333333
Pizza,110,Friday,Good,22,4,0,150,0.9733333333
Rice Bowl,50,Saturday,Bad,10,10,0,350,0.9714285714
Rice Bowl,50,Saturday,Bad,11,12,0,350,0.9657142857
Rice Bowl,50,Saturday,Bad,12,20,0,350,0.9428571429
Rice Bowl,50,Saturday,Good,13,34,1,350,0.9028571429
Rice Bowl,50,Saturday,Good,14,32,1,350,0.9085714286
Rice Bowl,50,Saturday,Good,15,12,1,350,0.9657142857
Rice Bowl,50,Saturday,Bad,16,10,1,350,0.9714285714
Rice Bowl,50,Saturday,Bad,17,6,0,350,0.9828571429
Rice Bowl,50,Saturday,Good,18,12,0,350,0.9657142857
Rice Bowl,50,Saturday,Good,19,24,1,350,0.9314285714
Rice Bowl,50,Saturday,Good,20,52,1,350,0.8514285714
Rice Bowl,50,Saturday,Good,21,34,1,350,0.9028571429
Rice Bowl,50,Saturday,Bad,22,42,0,350,0.88
Thali Normal,50,Saturday,Bad,10,5,0,300,0.9833333333
Thali Normal,50,Saturday,Bad,11,3,0,300,0.99
Thali Normal,50,Saturday,Bad,12,22,1,300,0.9266666667
Thali Normal,50,Saturday,Good,13,27,1,300,0.91
Thali Normal,50,Saturday,Good,14,40,1,300,0.8666666667
Thali Normal,50,Saturday,Good,15,12,1,300,0.96
Thali Normal,50,Saturday,Bad,16,9,0,300,0.97
Thali Normal,50,Saturday,Bad,17,2,0,300,0.9933333333
Thali Normal,50,Saturday,Good,18,17,0,300,0.9433333333
Thali Normal,50,Saturday,Good,19,23,1,300,0.9233333333
Thali Normal,50,Saturday,Good,20,55,1,300,0.8166666667
Thali Normal,50,Saturday,Good,21,42,1,300,0.86
Thali Normal,50,Saturday,Bad,22,25,1,300,0.9166666667
Paratha,20,Saturday,Bad,10,22,1,250,0.912
Paratha,20,Saturday,Bad,11,17,0,250,0.932
Paratha,20,Saturday,Bad,12,16,0,250,0.936
Paratha,20,Saturday,Good,13,12,1,250,0.952
Paratha,20,Saturday,Good,14,15,1,250,0.94
Paratha,20,Saturday,Good,15,2,0,250,0.992
Paratha,20,Saturday,Bad,16,7,0,250,0.972
Paratha,20,Saturday,Bad,17,9,0,250,0.964
Paratha,20,Saturday,Good,18,14,1,250,0.944
Paratha,20,Saturday,Good,19,19,1,250,0.924
Paratha,20,Saturday,Good,20,42,1,250,0.832
Paratha,20,Saturday,Good,21,30,1,250,0.88
Paratha,20,Saturday,Bad,22,18,1,250,0.928
Chole Batura,30,Saturday,Bad,10,14,0,170,0.9176470588
Chole Batura,30,Saturday,Bad,11,19,0,170,0.8882352941
Chole Batura,30,Saturday,Bad,12,21,1,170,0.8764705882
Chole Batura,30,Saturday,Good,13,26,1,170,0.8470588235
Chole Batura,30,Saturday,Good,14,20,1,170,0.8823529412
Chole Batura,30,Saturday,Good,15,3,0,170,0.9823529412
Chole Batura,30,Saturday,Bad,16,5,0,170,0.9705882353
Chole Batura,30,Saturday,Bad,17,8,0,170,0.9529411765
Chole Batura,30,Saturday,Good,18,24,1,170,0.8588235294
Chole Batura,30,Saturday,Good,19,16,1,170,0.9058823529
Chole Batura,30,Saturday,Good,20,22,1,170,0.8705882353
Chole Batura,30,Saturday,Good,21,16,0,170,0.9058823529
Chole Batura,30,Saturday,Bad,22,18,0,170,0.8941176471
Pav Bhaji,50,Saturday,Bad,10,10,0,200,0.95
Pav Bhaji,50,Saturday,Bad,11,21,0,200,0.895
Pav Bhaji,50,Saturday,Bad,12,14,0,200,0.93
Pav Bhaji,50,Saturday,Good,13,22,0,200,0.89
Pav Bhaji,50,Saturday,Good,14,23,1,200,0.885
Pav Bhaji,50,Saturday,Good,15,5,0,200,0.975
Pav Bhaji,50,Saturday,Bad,16,8,0,200,0.96
Pav Bhaji,50,Saturday,Bad,17,6,1,200,0.97
Pav Bhaji,50,Saturday,Good,18,10,1,200,0.95
Pav Bhaji,50,Saturday,Good,19,15,1,200,0.925
Pav Bhaji,50,Saturday,Good,20,22,1,200,0.89
Pav Bhaji,50,Saturday,Good,21,21,1,200,0.895
Pav Bhaji,50,Saturday,Bad,22,20,0,200,0.9
Veg Biryani,60,Saturday,Bad,10,19,0,240,0.9208333333
Veg Biryani,60,Saturday,Bad,11,14,0,240,0.9416666667
Veg Biryani,60,Saturday,Bad,12,17,1,240,0.9291666667
Veg Biryani,60,Saturday,Good,13,14,1,240,0.9416666667
Veg Biryani,60,Saturday,Good,14,25,1,240,0.8958333333
Veg Biryani,60,Saturday,Good,15,4,0,240,0.9833333333
Veg Biryani,60,Saturday,Bad,16,3,0,240,0.9875
Veg Biryani,60,Saturday,Bad,17,9,0,240,0.9625
Veg Biryani,60,Saturday,Good,18,12,0,240,0.95
Veg Biryani,60,Saturday,Good,19,29,1,240,0.8791666667
Veg Biryani,60,Saturday,Good,20,41,1,240,0.8291666667
Veg Biryani,60,Saturday,Good,21,31,1,240,0.8708333333
Veg Biryani,60,Saturday,Bad,22,26,1,240,0.8916666667
Burger,50,Saturday,Bad,10,16,0,170,0.9058823529
Burger,50,Saturday,Bad,11,12,0,170,0.9294117647
Burger,50,Saturday,Bad,12,18,0,170,0.8941176471
Burger,50,Saturday,Good,13,12,1,170,0.9294117647
Burger,50,Saturday,Good,14,19,0,170,0.8882352941
Burger,50,Saturday,Good,15,5,0,170,0.9705882353
Burger,50,Saturday,Bad,16,8,1,170,0.9529411765
Burger,50,Saturday,Bad,17,12,1,170,0.9294117647
Burger,50,Saturday,Good,18,15,1,170,0.9117647059
Burger,50,Saturday,Good,19,18,1,170,0.8941176471
Burger,50,Saturday,Good,20,16,0,170,0.9058823529
Burger,50,Saturday,Good,21,23,0,170,0.8647058824
Burger,50,Saturday,Bad,22,20,0,170,0.8823529412
Manchurian,50,Saturday,Bad,10,18,0,170,0.8941176471
Manchurian,50,Saturday,Bad,11,16,0,170,0.9058823529
Manchurian,50,Saturday,Bad,12,18,0,170,0.8941176471
Manchurian,50,Saturday,Good,13,12,1,170,0.9294117647
Manchurian,50,Saturday,Good,14,20,1,170,0.8823529412
Manchurian,50,Saturday,Good,15,5,0,170,0.9705882353
Manchurian,50,Saturday,Bad,16,6,1,170,0.9647058824
Manchurian,50,Saturday,Bad,17,2,0,170,0.9882352941
Manchurian,50,Saturday,Good,18,16,0,170,0.9058823529
Manchurian,50,Saturday,Good,19,20,1,170,0.8823529412
Manchurian,50,Saturday,Good,20,24,1,170,0.8588235294
Manchurian,50,Saturday,Good,21,29,0,170,0.8294117647
Manchurian,50,Saturday,Bad,22,25,0,170,0.8529411765
Veg Noodles,50,Saturday,Bad,10,14,0,270,0.9481481481
Veg Noodles,50,Saturday,Bad,11,24,0,270,0.9111111111
Veg Noodles,50,Saturday,Bad,12,16,0,270,0.9407407407
Veg Noodles,50,Saturday,Good,13,27,1,270,0.9
Veg Noodles,50,Saturday,Good,14,24,1,270,0.9111111111
Veg Noodles,50,Saturday,Good,15,11,1,270,0.9592592593
Veg Noodles,50,Saturday,Bad,16,10,1,270,0.962962963
Veg Noodles,50,Saturday,Bad,17,7,0,270,0.9740740741
Veg Noodles,50,Saturday,Good,18,22,1,270,0.9185185185
Veg Noodles,50,Saturday,Good,19,21,1,270,0.9222222222
Veg Noodles,50,Saturday,Good,20,19,1,270,0.9296296296
Veg Noodles,50,Saturday,Good,21,23,1,270,0.9148148148
Veg Noodles,50,Saturday,Bad,22,17,1,270,0.937037037
Pizza,110,Saturday,Bad,10,5,0,150,0.9666666667
Pizza,110,Saturday,Bad,11,2,0,150,0.9866666667
Pizza,110,Saturday,Bad,12,12,0,150,0.92
Pizza,110,Saturday,Good,13,18,1,150,0.88
Pizza,110,Saturday,Good,14,14,0,150,0.9066666667
Pizza,110,Saturday,Good,15,6,0,150,0.96
Pizza,110,Saturday,Bad,16,8,1,150,0.9466666667
Pizza,110,Saturday,Bad,17,5,1,150,0.9666666667
Pizza,110,Saturday,Good,18,18,1,150,0.88
Pizza,110,Saturday,Good,19,15,1,150,0.9
Pizza,110,Saturday,Good,20,19,1,150,0.8733333333
Pizza,110,Saturday,Good,21,13,1,150,0.9133333333
Pizza,110,Saturday,Bad,22,23,0,150,0.8466666667
Rice Bowl,60,Sunday,Good,10,5,0,350,0.9857142857
Rice Bowl,60,Sunday,Good,11,8,0,350,0.9771428571
Rice Bowl,60,Sunday,Good,12,7,1,350,0.98
Rice Bowl,60,Sunday,Good,13,23,1,350,0.9342857143
Rice Bowl,60,Sunday,Good,14,30,1,350,0.9142857143
Rice Bowl,60,Sunday,Bad,15,25,1,350,0.9285714286
Rice Bowl,60,Sunday,Bad,16,15,1,350,0.9571428571
Rice Bowl,60,Sunday,Bad,17,5,0,350,0.9857142857
Rice Bowl,60,Sunday,Good,18,26,0,350,0.9257142857
Rice Bowl,60,Sunday,Good,19,50,1,350,0.8571428571
Rice Bowl,60,Sunday,Good,20,21,1,350,0.94
Rice Bowl,60,Sunday,Good,21,23,1,350,0.9342857143
Rice Bowl,60,Sunday,Good,22,11,1,350,0.9685714286
Thali Normal,50,Sunday,Good,10,10,0,300,0.9666666667
Thali Normal,50,Sunday,Good,11,4,0,300,0.9866666667
Thali Normal,50,Sunday,Good,12,6,1,300,0.98
Thali Normal,50,Sunday,Good,13,24,1,300,0.92
Thali Normal,50,Sunday,Good,14,40,1,300,0.8666666667
Thali Normal,50,Sunday,Bad,15,35,1,300,0.8833333333
Thali Normal,50,Sunday,Bad,16,11,0,300,0.9633333333
Thali Normal,50,Sunday,Bad,17,4,0,300,0.9866666667
Thali Normal,50,Sunday,Good,18,27,0,300,0.91
Thali Normal,50,Sunday,Good,19,24,1,300,0.92
Thali Normal,50,Sunday,Good,20,53,1,300,0.8233333333
Thali Normal,50,Sunday,Good,21,26,1,300,0.9133333333
Thali Normal,50,Sunday,Good,22,12,1,300,0.96
Paratha,20,Sunday,Good,10,9,1,250,0.964
Paratha,20,Sunday,Good,11,6,0,250,0.976
Paratha,20,Sunday,Good,12,10,1,250,0.96
Paratha,20,Sunday,Good,13,18,0,250,0.928
Paratha,20,Sunday,Good,14,16,0,250,0.936
Paratha,20,Sunday,Bad,15,21,0,250,0.916
Paratha,20,Sunday,Bad,16,4,0,250,0.984
Paratha,20,Sunday,Bad,17,11,0,250,0.956
Paratha,20,Sunday,Good,18,21,1,250,0.916
Paratha,20,Sunday,Good,19,23,0,250,0.908
Paratha,20,Sunday,Good,20,27,1,250,0.892
Paratha,20,Sunday,Good,21,24,1,250,0.904
Paratha,20,Sunday,Good,22,4,0,250,0.984
Chole Batura,30,Sunday,Good,10,8,0,150,0.9466666667
Chole Batura,30,Sunday,Good,11,5,0,150,0.9666666667
Chole Batura,30,Sunday,Good,12,9,1,150,0.94
Chole Batura,30,Sunday,Good,13,22,1,150,0.8533333333
Chole Batura,30,Sunday,Good,14,27,1,150,0.82
Chole Batura,30,Sunday,Bad,15,20,0,150,0.8666666667
Chole Batura,30,Sunday,Bad,16,5,0,150,0.9666666667
Chole Batura,30,Sunday,Bad,17,8,0,150,0.9466666667
Chole Batura,30,Sunday,Good,18,21,1,150,0.86
Chole Batura,30,Sunday,Good,19,26,1,150,0.8266666667
Chole Batura,30,Sunday,Good,20,30,1,150,0.8
Chole Batura,30,Sunday,Good,21,20,0,150,0.8666666667
Chole Batura,30,Sunday,Good,22,5,0,150,0.9666666667
Pav Bhaji,50,Sunday,Good,10,16,0,200,0.92
Pav Bhaji,50,Sunday,Good,11,20,0,200,0.9
Pav Bhaji,50,Sunday,Good,12,33,0,200,0.835
Pav Bhaji,50,Sunday,Good,13,15,0,200,0.925
Pav Bhaji,50,Sunday,Good,14,20,0,200,0.9
Pav Bhaji,50,Sunday,Bad,15,6,0,200,0.97
Pav Bhaji,50,Sunday,Bad,16,8,0,200,0.96
Pav Bhaji,50,Sunday,Bad,17,10,0,200,0.95
Pav Bhaji,50,Sunday,Good,18,21,0,200,0.895
Pav Bhaji,50,Sunday,Good,19,25,1,200,0.875
Pav Bhaji,50,Sunday,Good,20,29,1,200,0.855
Pav Bhaji,50,Sunday,Good,21,28,1,200,0.86
Pav Bhaji,50,Sunday,Good,22,16,1,200,0.92
Veg Biryani,60,Sunday,Good,10,24,0,240,0.9
Veg Biryani,60,Sunday,Good,11,18,0,240,0.925
Veg Biryani,60,Sunday,Good,12,21,0,240,0.9125
Veg Biryani,60,Sunday,Good,13,29,1,240,0.8791666667
Veg Biryani,60,Sunday,Good,14,12,1,240,0.95
Veg Biryani,60,Sunday,Bad,15,25,0,240,0.8958333333
Veg Biryani,60,Sunday,Bad,16,40,0,240,0.8333333333
Veg Biryani,60,Sunday,Bad,17,10,0,240,0.9583333333
Veg Biryani,60,Sunday,Good,18,5,0,240,0.9791666667
Veg Biryani,60,Sunday,Good,19,26,1,240,0.8916666667
Veg Biryani,60,Sunday,Good,20,16,1,240,0.9333333333
Veg Biryani,60,Sunday,Good,21,45,1,240,0.8125
Veg Biryani,60,Sunday,Good,22,21,1,240,0.9125
Burger,50,Sunday,Good,10,4,0,150,0.9733333333
Burger,50,Sunday,Good,11,21,0,150,0.86
Burger,50,Sunday,Good,12,22,0,150,0.8533333333
Burger,50,Sunday,Good,13,17,1,150,0.8866666667
Burger,50,Sunday,Good,14,15,0,150,0.9
Burger,50,Sunday,Bad,15,19,0,150,0.8733333333
Burger,50,Sunday,Bad,16,25,1,150,0.8333333333
Burger,50,Sunday,Bad,17,28,1,150,0.8133333333
Burger,50,Sunday,Good,18,23,1,150,0.8466666667
Burger,50,Sunday,Good,19,22,1,150,0.8533333333
Burger,50,Sunday,Good,20,12,0,150,0.92
Burger,50,Sunday,Good,21,22,0,150,0.8533333333
Burger,50,Sunday,Good,22,9,0,150,0.94
Manchurian,50,Sunday,Good,10,7,0,150,0.9533333333
Manchurian,50,Sunday,Good,11,17,0,150,0.8866666667
Manchurian,50,Sunday,Good,12,22,0,150,0.8533333333
Manchurian,50,Sunday,Good,13,6,0,150,0.96
Manchurian,50,Sunday,Good,14,16,1,150,0.8933333333
Manchurian,50,Sunday,Bad,15,21,0,150,0.86
Manchurian,50,Sunday,Bad,16,34,0,150,0.7733333333
Manchurian,50,Sunday,Bad,17,10,0,150,0.9333333333
Manchurian,50,Sunday,Good,18,13,0,150,0.9133333333
Manchurian,50,Sunday,Good,19,17,1,150,0.8866666667
Manchurian,50,Sunday,Good,20,14,1,150,0.9066666667
Manchurian,50,Sunday,Good,21,12,1,150,0.92
Manchurian,50,Sunday,Good,22,20,0,150,0.8666666667
Veg Noodles,50,Sunday,Good,10,6,0,250,0.976
Veg Noodles,50,Sunday,Good,11,11,1,250,0.956
Veg Noodles,50,Sunday,Good,12,13,1,250,0.948
Veg Noodles,50,Sunday,Good,13,17,1,250,0.932
Veg Noodles,50,Sunday,Good,14,36,1,250,0.856
Veg Noodles,50,Sunday,Bad,15,26,1,250,0.896
Veg Noodles,50,Sunday,Bad,16,23,1,250,0.908
Veg Noodles,50,Sunday,Bad,17,10,1,250,0.96
Veg Noodles,50,Sunday,Good,18,12,0,250,0.952
Veg Noodles,50,Sunday,Good,19,24,1,250,0.904
Veg Noodles,50,Sunday,Good,20,29,1,250,0.884
Veg Noodles,50,Sunday,Good,21,10,0,250,0.96
Veg Noodles,50,Sunday,Good,22,32,0,250,0.872
Pizza,110,Sunday,Good,10,6,0,150,0.96
Pizza,110,Sunday,Good,11,12,0,150,0.92
Pizza,110,Sunday,Good,12,10,0,150,0.9333333333
Pizza,110,Sunday,Good,13,23,0,150,0.8466666667
Pizza,110,Sunday,Good,14,27,0,150,0.82
Pizza,110,Sunday,Bad,15,11,0,150,0.9266666667
Pizza,110,Sunday,Bad,16,32,0,150,0.7866666667
Pizza,110,Sunday,Bad,17,10,1,150,0.9333333333
Pizza,110,Sunday,Good,18,16,1,150,0.8933333333
Pizza,110,Sunday,Good,19,7,1,150,0.9533333333
Pizza,110,Sunday,Good,20,12,1,150,0.92
Pizza,110,Sunday,Good,21,17,0,150,0.8866666667
Pizza,110,Sunday,Good,22,5,0,150,0.9666666667
Rice Bowl,60,Monday,Good,10,15,1,350,0.9571428571
Rice Bowl,60,Monday,Good,11,6,0,350,0.9828571429
Rice Bowl,60,Monday,Good,12,25,1,350,0.9285714286
Rice Bowl,60,Monday,Good,13,30,1,350,0.9142857143
Rice Bowl,60,Monday,Good,14,25,1,350,0.9285714286
